,IJind,Label,Area,X,Y,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Image,Time,Volume,Media,Moving,ImGroup,blobID
84,85,flattened:0027-1249-0968:26_1470205030,36589,976.701,1249.612,227.05700000000002,205.175,13.698,238.202,27,852,1238,166.89700000000002,205.725,26,1470205030,222624.8041701236,True,False,1,7.0
85,86,flattened:0028-0553-0581:27_1470205090,42457,581.719,553.214,238.36700000000002,226.78400000000002,63.488,241.812,28,515,652,52.56100000000001,226.69299999999998,27,1470205090,261686.64601812587,True,False,1,5.0
86,87,flattened:0028-1147-1760:27_1470205090,44407,1757.3120000000001,1147.49,247.908,228.072,87.62299999999999,252.57299999999998,28,1749,1273,86.141,229.97799999999998,27,1470205090,285935.7978259894,True,False,1,6.0
87,88,flattened:0028-1249-0968:27_1470205090,36563,976.845,1249.697,227.325,204.78799999999998,14.13,238.516,28,852,1239,167.65400000000002,204.697,27,1470205090,221552.34007255037,True,False,1,7.0
88,89,flattened:0029-0553-0581:28_1470205150,42486,581.743,553.128,238.50099999999998,226.812,63.265,242.24400000000003,29,515,652,52.042,226.958,28,1470205150,262856.32667522645,True,False,1,5.0
89,90,flattened:0029-1147-1760:28_1470205150,44392,1757.1779999999999,1147.557,247.75900000000001,228.13099999999997,87.68299999999999,252.57299999999998,29,1749,1273,86.141,229.97799999999998,28,1470205150,285935.7978259894,True,False,1,6.0
90,91,flattened:0029-1249-0968:28_1470205150,36525,976.952,1250.07,227.359,204.544,14.495,238.516,29,852,1240,167.65400000000002,204.607,28,1470205150,221417.40047102436,True,False,1,7.0
91,92,flattened:0030-0553-0582:29_1470205210,42488,582.472,552.638,238.47799999999998,226.84400000000002,63.372,242.24400000000003,30,515,651,52.042,226.908,29,1470205210,262772.30263547215,True,False,1,5.0
92,93,flattened:0030-1147-1760:29_1470205210,44408,1757.215,1147.5919999999999,247.96,228.02900000000002,88.119,252.389,30,1750,1273,86.82,230.051,29,1470205210,285738.52392144,True,False,1,6.0
93,94,flattened:0030-1249-0969:29_1470205210,36502,976.998,1250.205,227.217,204.544,15.195,239.075,30,852,1241,168.173,204.28900000000002,29,1470205210,221778.86187375512,True,False,1,7.0
94,95,flattened:0031-0552-0581:30_1470205270,42495,581.89,552.163,238.27599999999998,227.074,64.735,241.81400000000002,31,517,652,53.746,226.827,30,1470205270,261914.6033457386,True,False,1,5.0
95,96,flattened:0031-1147-1760:30_1470205270,44417,1757.1629999999998,1147.646,247.97400000000002,228.062,88.301,252.389,31,1750,1273,86.82,230.104,30,1470205270,285832.70644488704,True,False,1,6.0
96,97,flattened:0031-1249-0968:30_1470205270,36557,977.0,1250.337,227.265,204.808,15.865,239.46,31,851,1245,168.925,204.607,30,1470205270,222835.49626239052,True,False,1,7.0
97,98,flattened:0032-0552-0580:31_1470205330,42522,581.5830000000001,552.109,238.31099999999998,227.185,65.969,242.26,32,518,653,54.407,227.0,31,1470205330,262953.8169988277,True,False,1,5.0
98,99,flattened:0032-1147-1760:31_1470205330,44402,1756.757,1147.645,247.937,228.019,87.484,252.507,32,1749,1273,86.367,229.954,31,1470205330,285775.8390499576,True,False,1,6.0
99,100,flattened:0032-1249-0968:31_1470205330,36623,976.329,1250.432,227.535,204.935,15.905999999999999,239.46,32,851,1243,168.925,204.215,31,1470205330,222245.8931549546,True,False,1,7.0
100,101,flattened:0033-0552-0581:32_1470205390,42539,581.953,551.601,238.35,227.239,66.817,242.26,33,518,652,54.407,226.595,32,1470205390,262273.5688877925,True,False,1,5.0
101,102,flattened:0033-1147-1760:32_1470205390,44404,1756.781,1147.891,247.99200000000002,227.979,87.70700000000001,253.334,33,1751,1274,87.059,229.954,32,1470205390,287247.9287833805,True,False,1,6.0
